Age,Height,Weight,BMI,Gender
96,148.8,55.4,25.02,0
28,162.0,77.5,29.53,0
5,102.8,11.9,11.26,1
50,154.8,74.0,30.88,1
10,134.5,24.0,13.27,1
40,175.5,63.8,20.71,0
84,147.4,45.3,20.85,1
68,140.4,66.7,33.84,1
54,165.7,62.2,22.65,1
5,100.2,20.8,20.72,0
25,157.2,62.4,25.25,1
80,146.5,62.9,29.31,1
93,151.4,60.3,26.31,0
40,171.0,64.9,22.19,1
26,164.3,61.5,22.78,0
13,147.6,40.4,18.54,0
53,162.7,81.4,30.75,1
50,151.9,63.2,27.39,1
73,153.8,62.7,26.51,1
35,172.9,64.2,21.48,0
63,145.7,73.0,34.39,1
97,144.7,60.2,28.75,0
21,167.9,57.2,20.29,0
14,156.2,39.4,16.15,1
74,159.9,67.3,26.32,1
42,157.4,61.7,24.9,1
43,166.8,62.3,22.39,0
5,100.4,16.7,16.57,0
90,147.1,64.3,29.72,0
75,164.0,66.6,24.76,0
4,79.4,7.2,11.42,1
2,78.1,8.6,14.1,0
67,160.8,70.2,27.15,0
39,159.0,77.1,30.5,1
8,130.0,24.6,14.56,0
11,139.7,33.5,17.17,0
27,171.5,60.1,20.43,0
14,151.9,38.6,16.73,1
16,145.7,37.1,17.48,1
33,156.6,71.3,29.07,1
82,142.0,49.5,24.55,0
71,153.8,61.3,25.91,1
42,167.1,87.7,31.41,0
11,131.9,34.4,19.77,0
86,145.5,45.9,21.68,0
29,165.8,58.7,21.35,1
5,96.5,12.8,13.75,1
6,101.1,21.0,20.55,0
69,148.8,68.3,30.85,1
85,154.0,45.6,19.23,0
28,161.3,61.7,23.71,1
40,166.5,69.3,25.0,1
43,169.9,68.2,23.63,0
68,152.4,60.8,26.18,0
13,136.4,26.0,13.97,1
75,156.9,65.9,26.77,0
43,173.9,72.1,23.84,1
83,152.4,64.3,27.68,0
55,175.0,79.5,25.96,0
97,145.1,55.5,26.36,1
95,137.1,39.3,20.91,1
26,158.2,53.1,21.22,1
90,136.2,69.5,37.47,0
17,161.8,49.0,18.72,0
61,150.0,61.6,27.38,1
35,168.9,73.1,25.62,0
26,165.8,68.5,24.92,0
60,144.4,73.7,35.35,1
81,144.3,58.2,27.95,1
25,161.0,55.3,21.33,1
77,145.7,46.7,22.0,1
98,141.8,46.8,23.28,1
86,136.5,49.9,26.78,1
22,154.3,53.4,22.43,1
23,171.9,69.0,23.35,0
18,169.9,50.5,17.49,0
51,157.1,69.5,28.16,1
86,142.6,60.8,29.9,1
49,175.5,76.6,24.87,0
98,146.8,46.7,21.67,1
83,143.6,57.7,27.98,1
70,166.1,75.9,27.51,0
8,123.8,18.8,12.27,1
67,146.0,79.4,37.25,0
95,153.4,59.5,25.29,0
97,151.7,66.4,28.85,0
36,170.8,71.0,24.34,0
93,153.4,47.8,20.31,0
55,176.9,86.1,27.51,0
27,158.7,62.2,24.7,1
89,135.7,50.0,27.15,1
97,140.1,48.9,24.91,1
3,85.6,6.9,9.42,1
57,167.7,62.5,22.22,1
57,145.0,79.9,38.0,1
32,174.1,64.5,21.28,0
30,158.3,62.0,24.74,1
45,150.9,77.0,33.82,1
8,122.1,24.4,16.37,0
15,150.0,49.5,22.0,0
4,83.4,6.0,8.63,1
66,144.0,62.9,30.33,1
17,162.0,60.9,23.21,0
34,157.6,71.8,28.91,1
10,126.4,20.6,12.89,0
3,87.1,7.7,10.15,1
90,133.6,46.7,26.16,1
20,158.4,60.4,24.07,1
63,149.6,64.6,28.86,1
5,105.4,13.0,11.7,1
90,140.2,44.3,22.54,1
3,95.9,14.9,16.2,0
2,66.2,4.0,9.13,1
26,164.2,59.1,21.92,1
16,163.2,49.4,18.55,0
9,117.8,18.8,13.55,1
30,164.7,64.3,23.7,0
71,144.0,51.0,24.59,1
66,157.4,52.7,21.27,1
77,144.2,59.7,28.71,1
43,168.9,67.3,23.59,0
90,137.5,52.8,27.93,0
95,134.2,47.7,26.49,1
52,161.7,66.5,25.43,0
87,149.4,72.0,32.26,0
84,138.6,49.3,25.66,1
3,85.5,7.5,10.26,1
14,149.9,42.5,18.91,1
4,78.9,7.8,12.53,1
66,148.5,71.4,32.38,1
16,150.1,42.3,18.77,1
47,157.6,87.4,35.19,0
43,160.4,61.8,24.02,1
87,145.7,65.5,30.85,0
7,92.9,13.4,15.53,1
42,170.3,70.6,24.34,0
4,87.1,6.2,8.17,1
19,160.1,48.2,18.8,1
21,155.1,61.6,25.61,1
20,157.6,50.8,20.45,1
80,141.1,50.6,25.42,0
86,150.5,62.9,27.77,1
70,147.9,65.6,29.99,1
47,172.6,77.2,25.91,1
99,132.5,44.2,25.18,1
6,109.3,13.1,10.97,1
6,100.1,17.6,17.56,0
15,147.8,53.4,24.45,0
30,165.9,69.1,25.11,1
2,86.9,7.7,10.2,1
2,71.9,4.0,7.74,1
2,66.6,4.0,9.02,1
93,147.6,65.5,30.07,0
75,162.8,76.1,28.71,0
44,158.9,73.8,29.23,0
40,181.8,70.6,21.36,0
32,170.9,58.8,20.13,1
52,158.7,82.7,32.84,1
16,159.6,56.5,22.18,1
62,142.0,72.6,36.0,1
80,137.9,59.1,31.08,1
72,156.2,53.3,21.85,1
16,165.4,54.6,19.96,0
93,135.1,63.8,34.96,0
28,158.6,58.8,23.38,1
70,147.3,63.4,29.22,0
13,155.0,42.6,17.73,1
71,166.6,68.5,24.68,0
47,166.8,76.5,27.5,0
36,158.1,65.3,26.12,0
44,162.4,81.8,31.02,1
8,116.5,17.9,13.19,1
28,175.6,60.7,19.69,0
41,158.6,69.2,27.51,0
32,159.4,61.7,24.28,1
64,164.9,84.8,31.19,0
41,172.0,85.2,28.8,0
40,167.9,78.7,27.92,1
53,157.4,63.4,25.59,1
61,149.1,66.3,29.82,1
28,169.3,65.3,22.78,1
90,131.4,60.9,35.27,1
13,126.3,28.5,17.87,1
72,146.0,69.7,32.7,0
48,165.4,62.2,22.74,1
7,103.5,15.0,14.0,0
40,162.6,81.4,30.79,0
75,145.5,67.6,31.93,1
16,154.7,40.5,16.92,1
2,74.5,4.0,7.21,1
74,150.5,60.9,26.89,1
89,135.7,60.9,33.07,1
34,179.1,80.1,24.97,0
33,162.1,58.7,22.34,1
82,159.7,70.7,27.72,0
94,140.7,57.5,29.05,1
74,159.6,60.8,23.87,1
80,140.5,65.2,33.03,0
95,134.4,45.9,25.41,1
85,149.5,42.5,19.02,1
76,162.9,60.6,22.84,0
93,146.6,53.1,24.71,0
2,95.6,10.3,11.27,0
7,128.0,20.5,12.51,0
46,172.2,65.2,21.99,1
83,145.9,45.4,21.33,1
78,158.4,70.5,28.1,0
4,100.5,21.4,21.19,0
11,137.0,33.7,17.96,0
57,165.5,65.8,24.02,0
95,147.6,36.2,16.62,1
37,166.1,57.5,20.84,1
11,138.0,26.1,13.71,1
70,159.6,75.2,29.52,0
53,158.4,77.6,30.93,0
71,164.2,70.7,26.22,0
1,75.3,10.1,17.81,0
51,161.6,76.1,29.14,0
61,143.7,60.0,29.06,1
11,130.7,31.8,18.62,0
2,86.3,12.3,16.52,0
72,161.5,54.0,20.7,0
30,162.4,72.3,27.41,1
63,142.0,71.7,35.56,1
95,154.0,66.3,27.96,0
3,80.1,7.0,10.91,1
84,135.8,48.1,26.08,1
68,164.5,69.2,25.57,0
95,140.2,61.9,31.49,1
29,170.8,66.1,22.66,0
26,162.6,54.9,20.76,1
22,163.9,63.5,23.64,1
30,172.4,65.4,22.0,1
32,161.5,71.3,27.34,1
10,130.2,26.9,15.87,1
5,106.9,11.1,9.71,1
28,163.1,64.7,24.32,1
29,173.9,64.9,21.46,0
68,149.1,70.7,31.8,1
56,165.2,74.7,27.37,0
22,158.3,58.4,23.31,1
22,167.7,69.2,24.61,0
73,138.6,71.7,37.32,1
25,162.8,73.6,27.77,0
10,123.5,25.1,16.46,0
36,163.0,77.0,28.98,1
5,100.3,10.4,10.34,1
2,90.2,14.9,18.31,0
19,161.1,58.8,22.66,0
62,142.1,70.2,34.77,1
73,151.7,62.8,27.29,1
76,147.0,62.0,28.69,1
87,153.0,49.3,21.06,1
83,143.0,49.6,24.26,0
29,175.2,68.8,22.41,0
33,159.5,56.9,22.37,1
2,82.4,7.3,10.75,1
54,174.6,89.4,29.33,0
72,165.2,71.7,26.27,0
83,153.1,63.2,26.96,1
81,138.7,64.7,33.63,0
95,145.1,38.4,18.24,1
22,168.1,61.7,21.83,0
5,109.8,13.3,11.03,1
2,71.1,4.0,7.91,1
51,160.9,79.5,30.71,1
33,170.9,65.6,22.46,0
32,164.7,71.1,26.21,1
86,144.5,48.0,22.99,0
21,157.4,48.3,19.5,1
7,106.0,10.9,9.7,1
84,141.2,70.0,35.11,0
53,168.5,72.1,25.39,0
14,156.7,35.6,14.5,1
18,165.9,63.4,23.04,0
27,169.4,75.5,26.31,0
55,171.9,87.6,29.65,0
100,145.1,53.6,25.46,1
91,131.6,41.5,23.96,1
71,157.9,50.5,20.25,1
55,166.1,69.7,25.26,1
97,149.6,40.9,18.28,0
55,155.2,64.5,26.78,1
81,154.5,44.5,18.64,1
7,121.9,18.8,12.65,1
88,152.8,56.8,24.33,1
23,164.7,73.2,26.99,0
11,139.2,35.3,18.22,0
2,79.8,8.4,13.19,0
61,149.4,66.7,29.88,1
72,155.1,70.6,29.35,1
75,141.0,50.7,25.5,1
100,133.2,53.2,29.98,0
100,147.0,50.3,23.28,0
35,167.9,70.7,25.08,1
26,170.9,67.8,23.21,0
93,148.6,44.5,20.15,1
36,171.3,66.3,22.59,0
28,174.9,71.5,23.37,0
19,169.7,51.2,17.78,0
59,155.1,73.8,30.68,1
55,159.4,76.4,30.07,1
18,170.9,56.5,19.34,0
7,116.7,14.4,10.57,0
47,154.4,68.8,28.86,1
30,168.8,77.1,27.06,0
3,91.4,12.3,14.72,0
77,146.0,58.8,27.58,1
14,160.0,40.7,15.9,0
48,156.7,84.7,34.49,1
26,163.9,55.7,20.73,0
34,159.5,70.5,27.71,1
7,117.9,18.0,12.95,1
42,158.6,65.1,25.88,0
64,150.1,67.0,29.74,1
48,172.7,71.1,23.84,1
58,146.0,70.0,32.84,1
53,172.1,77.9,26.3,0
2,83.0,6.0,8.71,1
92,142.1,51.6,25.55,0
36,168.5,74.2,26.13,1
43,182.8,82.4,24.66,0
7,125.5,24.3,15.43,0
18,160.2,61.3,23.89,0
30,170.9,66.5,22.77,0
26,162.8,60.9,22.98,1
40,155.5,78.2,32.34,1
2,71.3,8.3,16.33,0
51,158.7,70.5,27.99,0
60,169.1,82.9,28.99,0
95,130.5,46.9,27.54,1
12,137.5,26.2,13.86,1
4,100.1,11.5,11.48,1
27,171.0,76.2,26.06,0
57,162.5,77.1,29.2,1
13,130.2,28.4,16.75,0
41,179.7,71.9,22.27,0
17,163.5,60.0,22.44,0
80,147.1,60.1,27.77,0
35,175.2,76.5,24.92,0
83,161.0,74.5,28.74,0
7,104.0,20.4,18.86,0
100,130.4,58.5,34.4,1
14,163.5,48.0,17.96,0
96,138.9,43.3,22.44,1
55,157.2,59.8,24.2,1
64,166.1,70.5,25.55,0
4,81.5,6.4,9.64,1
23,163.2,62.8,23.58,1
75,163.2,51.7,19.41,0
3,87.6,11.4,14.86,0
88,156.4,58.0,23.71,0
22,164.5,57.7,21.32,1
97,140.8,50.4,25.42,0
70,141.7,68.4,34.07,1
55,157.5,67.3,27.13,0
2,67.4,4.0,8.81,1
68,161.8,68.4,26.13,1
23,165.7,66.6,24.26,0
10,130.5,33.3,19.55,0
21,166.3,61.1,22.09,0
100,148.7,50.0,22.61,0
33,164.8,65.6,24.15,1
71,154.4,54.2,22.74,1
35,171.7,75.2,25.51,0
16,157.4,61.0,24.62,0
28,171.4,62.4,21.24,0
67,144.4,56.5,27.1,0
10,138.5,27.0,14.08,1
49,167.7,82.7,29.41,1
87,143.0,58.6,28.66,1
60,161.7,62.2,23.79,1
31,170.9,64.9,22.22,1
60,153.5,61.7,26.19,1
60,153.3,61.8,26.3,0
13,148.4,42.3,19.21,0
34,167.1,73.8,26.43,1
63,164.4,56.7,20.98,1
75,152.6,72.2,31.0,0
39,173.2,69.1,23.03,1
71,167.9,58.5,20.75,0
33,177.3,63.0,20.04,0
68,155.3,52.1,21.6,1
21,158.4,52.5,20.92,1
4,86.9,7.8,10.33,1
67,164.6,76.2,28.13,0
28,177.5,57.1,18.12,0
91,156.1,61.4,25.2,0
31,165.0,60.3,22.15,0
20,161.1,52.0,20.04,1
65,164.7,67.2,24.77,1
35,159.6,56.9,22.34,1
88,143.1,58.8,28.71,1
91,146.6,42.3,19.68,1
11,135.5,28.2,15.36,0
22,166.4,59.1,21.34,0
60,148.3,86.7,39.42,0
18,162.5,60.6,22.95,0
70,140.3,55.7,28.3,1
26,164.4,52.1,19.28,1
2,78.0,4.0,6.57,1
18,165.0,51.0,18.73,0
11,145.6,30.1,14.2,0
43,158.5,67.7,26.95,0
3,87.2,14.4,18.94,0
70,167.3,80.0,28.58,0
26,169.7,53.6,18.61,1
99,147.7,59.2,27.14,1
17,152.9,56.3,24.08,1
16,162.5,54.1,20.49,0
79,148.4,61.0,27.7,1
18,155.3,47.3,19.61,1
24,165.3,56.1,20.53,0
4,112.9,16.6,13.02,0
20,160.2,69.1,26.92,0
11,144.1,28.3,13.63,0
19,156.2,56.7,23.24,1
78,150.1,50.6,22.46,1
76,147.9,67.4,30.81,0
39,179.6,79.9,24.77,0
76,141.8,53.3,26.51,1
20,159.2,62.8,24.78,0
3,85.2,13.7,18.87,0
45,179.4,64.2,19.95,0
39,182.6,78.0,23.39,0
99,139.1,46.5,24.03,1
53,151.4,62.6,27.31,0
85,147.9,65.1,29.76,0
86,138.7,48.7,25.31,0
33,171.1,69.3,23.67,0
11,135.3,25.4,13.88,1
53,162.2,82.2,31.24,0
56,153.6,86.0,36.45,0
17,158.4,48.8,19.45,1
35,178.1,85.6,26.99,0
15,161.6,40.9,15.66,0
12,130.2,32.4,19.11,0
89,158.4,53.3,21.24,0
40,165.6,83.0,30.27,1
58,162.3,65.5,24.87,0
56,163.5,65.6,24.54,0
62,153.7,77.8,32.93,0
73,155.5,67.6,27.96,1
30,160.4,68.8,26.74,1
29,161.9,54.8,20.91,1
13,142.0,43.5,21.57,1
15,157.7,43.9,17.65,0
3,78.2,6.1,9.98,1
65,161.5,63.3,24.27,0
89,150.4,51.1,22.59,0
64,157.3,71.2,28.78,1
98,138.4,44.2,23.08,1
50,165.9,64.5,23.44,0
22,157.7,50.1,20.15,1
10,138.8,30.1,15.62,0
9,125.5,26.5,16.83,0
17,156.5,52.0,21.23,0
12,144.4,35.8,17.17,0
70,154.1,65.0,27.37,0
32,162.1,65.7,25.0,1
21,163.8,61.2,22.81,1
55,161.1,77.5,29.86,1
100,140.0,61.9,31.58,0
30,158.3,61.8,24.66,1
18,169.5,50.2,17.47,0
28,162.7,68.0,25.69,1
7,105.8,13.9,12.42,1
83,137.0,46.0,24.51,1
49,160.2,75.1,29.26,1
29,167.2,72.6,25.97,0
55,163.0,65.4,24.62,0
77,157.5,47.0,18.95,1
100,135.4,41.9,22.85,0
73,143.1,63.0,30.77,0
3,83.2,15.8,22.82,0
40,163.5,71.9,26.9,1
2,87.6,6.4,8.34,1
20,155.4,60.3,24.97,1
40,178.2,76.9,24.22,0
75,164.5,71.3,26.35,0
4,102.3,13.1,12.52,1
17,157.5,53.6,21.61,1
91,150.2,64.1,28.41,0
6,102.9,13.2,12.47,1
18,160.3,64.4,25.06,0
49,164.2,81.9,30.38,1
2,75.0,4.0,7.11,1
3,88.7,12.5,15.89,0
91,137.6,49.9,26.36,0
59,153.6,73.1,30.98,0
65,168.6,62.7,22.06,0
94,136.2,58.9,31.75,0
38,154.3,76.3,32.05,1
55,145.4,76.6,36.23,1
89,135.7,60.5,32.85,1
74,148.5,54.5,24.71,0
6,107.4,10.3,8.93,1
35,161.5,60.2,23.08,0
18,166.1,62.6,22.69,0
22,161.1,56.2,21.65,1
45,170.6,70.0,24.05,1
82,144.2,72.5,34.87,0
30,166.5,57.3,20.67,1
4,93.1,12.8,14.77,1
43,174.6,73.1,23.98,0
83,151.4,66.9,29.19,0
9,129.0,21.2,12.74,0
1,66.7,4.0,8.99,1
66,142.6,61.7,30.34,1
99,142.0,51.6,25.59,0
35,165.8,72.3,26.3,1
30,170.3,58.9,20.31,1
86,145.0,47.7,22.69,1
100,133.3,44.6,25.1,0
51,166.8,89.9,32.31,0
11,127.5,27.6,16.98,1
89,143.1,46.1,22.51,1
14,141.9,36.0,17.88,1
73,144.6,68.5,32.76,1
74,161.2,59.0,22.71,0
40,178.4,80.5,25.29,0
79,162.8,68.0,25.66,0
15,145.6,39.0,18.4,1
1,70.3,9.5,19.22,0
67,160.2,59.3,23.11,0
6,97.0,10.7,11.37,1
7,125.7,24.0,15.19,0
7,120.4,16.6,11.45,1
15,150.6,37.9,16.71,1
80,157.6,49.3,19.85,1
94,146.7,55.1,25.6,0
8,119.3,26.3,18.48,0
3,95.2,11.8,13.02,0
88,133.6,57.6,32.27,1
66,165.1,63.5,23.3,0
77,146.1,56.2,26.33,1
19,159.8,55.2,21.62,1
35,169.5,78.0,27.15,1
77,158.3,50.0,19.95,0
94,135.4,54.5,29.73,0
8,120.4,23.7,16.35,0
57,151.2,81.6,35.69,1
85,140.1,63.8,32.5,0
15,156.0,40.1,16.48,0
100,143.6,65.4,31.72,0
13,160.8,38.6,14.93,0
10,131.8,24.8,14.28,1
50,165.3,78.3,28.66,0
29,168.0,64.1,22.71,1
30,160.8,62.3,24.09,1
38,168.1,59.7,21.13,1
66,158.8,60.2,23.87,1
10,123.8,26.7,17.42,0
97,142.2,36.3,17.95,1
11,144.6,29.6,14.16,0
81,138.4,53.8,28.09,1
36,159.5,81.2,31.92,0
19,158.9,69.0,27.33,0
6,108.2,10.3,8.8,1
49,176.6,70.2,22.51,0
13,157.9,49.7,19.93,0
54,159.0,83.2,32.91,1
92,144.2,57.1,27.46,0
16,152.9,53.7,22.97,1
98,133.9,59.9,33.41,1
50,163.1,83.5,31.39,1
31,157.6,58.4,23.51,1
71,156.0,61.1,25.11,0
31,162.2,64.6,24.55,1
64,158.5,62.7,24.96,1
35,158.0,81.7,32.73,0
3,81.2,7.2,10.92,1
57,154.3,81.8,34.36,1
59,168.1,87.1,30.82,0
17,160.5,66.0,25.62,0
40,168.6,78.3,27.55,0
70,144.1,66.9,32.22,1
72,157.8,50.1,20.12,1
19,154.6,54.0,22.59,1
21,157.0,52.4,21.26,1
70,146.4,55.1,25.71,1
66,166.6,68.5,24.68,0
46,152.0,78.1,33.8,1
6,92.9,13.4,15.53,1
52,166.6,67.9,24.46,1
37,161.3,75.7,29.1,1
20,159.7,52.2,20.47,1
15,152.3,38.2,16.47,0
95,139.0,40.7,21.07,1
26,160.3,57.3,22.3,1
9,118.5,18.5,13.17,1
41,156.0,68.1,27.98,0
4,111.2,21.8,17.63,0
37,174.3,78.8,25.94,1
46,170.0,83.5,28.89,1
55,151.1,67.4,29.52,1
71,156.9,55.6,22.59,1
83,152.5,54.2,23.31,1
52,166.1,68.9,24.97,0
13,139.7,28.6,14.65,0
25,159.8,64.6,25.3,1
86,143.8,46.4,22.44,0
1,74.6,4.0,7.19,1
9,121.0,16.7,11.41,1
78,155.2,63.3,26.28,1
17,155.7,51.2,21.12,1
30,163.5,68.8,25.74,1
30,167.1,68.2,24.42,1
71,145.0,75.3,35.81,0
1,74.7,4.0,7.17,1
16,161.4,53.9,20.69,0
40,172.5,83.5,28.06,0
41,165.8,81.0,29.47,0
80,156.5,58.7,23.97,0
80,151.9,68.5,29.69,1
60,167.2,59.8,21.39,1
3,79.0,6.7,10.74,1
16,159.8,56.6,22.16,1
67,153.1,75.7,32.3,0
52,167.6,85.8,30.54,0
87,144.1,51.5,24.8,0
27,158.8,59.0,23.4,1
24,162.1,59.7,22.72,1
16,152.1,50.9,22.0,0
65,150.2,73.6,32.62,1
3,89.8,10.5,13.02,0
45,169.5,84.2,29.31,1
69,164.9,59.2,21.77,0
71,147.4,55.8,25.68,1
2,67.1,4.0,8.88,1
37,176.0,64.8,20.92,1
19,163.7,66.7,24.89,0
27,160.8,54.9,21.23,1
83,144.4,55.1,26.43,1
1,77.8,4.0,6.61,1
2,89.5,12.9,16.1,0
8,116.2,16.4,12.15,1
39,172.9,65.5,21.91,1
42,158.7,64.2,25.49,0
16,164.6,56.9,21.0,0
18,169.5,56.2,19.56,0
60,163.8,59.1,22.03,1
48,173.5,86.2,28.64,0
17,153.6,57.1,24.2,1
95,140.1,40.1,20.43,1
43,166.1,73.2,26.53,1
73,150.0,76.7,34.09,0
22,167.9,60.3,21.39,0
95,140.0,40.7,20.77,1
31,163.0,66.7,25.1,0
59,154.2,66.8,28.09,1
95,149.6,58.7,26.23,0
80,154.3,53.8,22.6,1
21,169.7,61.4,21.32,0
17,152.9,53.0,22.67,1
2,83.2,15.9,22.97,0
73,167.4,55.7,19.88,0
3,82.5,7.8,11.46,1
40,167.1,69.3,24.82,1
73,157.0,69.7,28.28,1
53,148.6,67.6,30.61,1
7,122.6,27.0,17.96,0
7,101.6,10.7,10.37,1
97,129.2,59.7,35.76,1
17,156.5,56.9,23.23,0
34,160.5,74.9,29.08,0
55,177.4,70.7,22.47,0
19,157.0,52.8,21.42,1
75,149.1,68.0,30.59,0
88,144.0,58.8,28.36,1
11,130.6,24.5,14.36,1
50,154.5,79.6,33.35,0
33,162.1,54.8,20.86,1
19,161.2,59.2,22.78,0
76,157.7,51.6,20.75,1
22,160.1,58.5,22.82,0
10,115.4,17.1,12.84,1
61,152.8,54.5,23.34,1
38,180.2,74.0,22.79,0
39,170.5,69.2,23.8,1
84,149.4,49.8,22.31,1
4,94.9,13.2,14.66,0
89,149.1,42.8,19.25,1
85,146.0,62.7,29.41,1
12,145.8,29.7,13.97,0
11,136.2,34.0,18.33,0
29,165.3,62.5,22.87,1
93,151.6,55.2,24.02,0
61,171.3,58.5,19.94,0
78,152.1,69.4,30.0,1
39,160.2,64.8,25.25,0
6,99.8,10.9,10.94,1
58,171.5,72.2,24.55,0
27,169.4,58.6,20.42,1
2,76.9,4.0,6.76,1
39,160.1,77.1,30.08,1
40,165.5,75.0,27.38,0
75,141.2,56.6,28.39,1
56,169.9,85.9,29.76,0
90,154.1,66.3,27.92,0
72,154.4,68.5,28.73,0
35,159.3,63.2,24.9,1
96,139.2,45.9,23.69,1
90,142.7,57.3,28.14,1
41,164.2,65.3,24.22,0
69,148.0,68.8,31.41,0
23,156.7,53.7,21.87,1
70,159.7,72.8,28.54,1
98,141.9,50.2,24.93,0
10,139.3,36.0,18.55,0
86,151.5,46.8,20.39,0
68,154.6,56.2,23.51,0
46,157.9,72.7,29.16,0
97,134.7,59.6,32.85,0
6,105.6,20.3,18.2,0
35,169.0,73.9,25.87,1
11,136.0,30.0,16.22,0
25,163.5,57.9,21.66,1
3,87.5,7.2,9.4,1
94,146.2,46.6,21.8,0
7,94.6,11.6,12.96,1
2,79.8,6.8,10.68,1
30,178.9,75.8,23.68,0
24,161.7,62.3,23.83,1
69,158.4,55.4,22.08,0
14,153.9,49.8,21.03,0
22,169.3,60.5,21.11,0
4,84.6,6.5,9.08,1
97,129.6,36.8,21.91,1
52,153.6,81.5,34.54,1
16,148.2,40.2,18.3,1
63,141.1,76.6,38.47,1
55,161.4,69.7,26.76,0
5,103.2,16.1,15.12,0
75,138.4,68.1,35.55,1
18,158.2,57.4,22.94,1
11,132.0,26.1,14.98,1
10,133.3,24.5,13.79,1
15,149.0,46.5,20.95,1
45,156.4,74.6,30.5,1
80,150.2,69.3,30.72,0
86,135.6,51.9,28.23,1
2,71.7,10.3,20.04,0
2,84.9,6.7,9.3,1
2,90.4,15.1,18.48,0
2,77.5,4.0,6.66,1
18,167.4,50.5,18.02,0
15,150.5,36.8,16.25,1
18,155.7,48.8,20.13,0
12,134.8,28.1,15.46,0
10,135.9,28.7,15.54,0
2,82.7,7.6,11.11,1
72,151.8,73.2,31.77,0
76,152.6,55.6,23.88,1
63,147.9,84.8,38.77,0
39,179.4,60.5,18.8,0
54,162.6,84.6,32.0,0
13,141.4,46.9,23.46,1
44,180.8,77.1,23.59,0
97,140.4,37.2,18.87,1
67,148.8,72.2,32.61,1
72,151.6,66.1,28.76,0
3,90.7,14.1,17.14,0
4,99.5,11.6,11.72,1
16,157.9,57.8,23.18,1
7,115.9,15.4,11.46,0
39,157.8,68.7,27.59,1
18,166.7,56.5,20.33,0
15,162.5,47.2,17.87,0
17,154.6,52.4,21.92,1
20,160.2,53.4,20.81,1
51,158.8,85.5,33.91,0
70,154.0,69.8,29.43,1
68,169.8,78.5,27.23,0
99,146.4,39.4,18.38,1
96,141.2,37.1,18.61,1
38,179.1,82.1,25.59,0
81,140.7,49.1,24.8,0
21,157.8,52.5,21.08,1
21,162.3,57.3,21.75,1
60,146.6,75.5,35.13,0
46,156.0,63.2,25.97,1
62,148.7,79.2,35.82,0
35,177.5,75.6,24.0,0
90,147.9,49.3,22.54,0
7,126.3,20.4,12.79,0
43,176.3,65.1,20.94,0
29,174.6,61.7,20.24,0
16,152.3,46.6,20.09,1
3,78.1,7.9,12.95,1
69,148.8,68.7,31.03,1
2,79.7,10.4,16.37,0
93,150.5,62.6,27.64,0
94,152.7,61.4,26.33,0
31,162.2,55.5,21.1,1
83,142.1,64.7,32.04,1
29,167.3,61.1,21.83,1
20,159.5,56.0,22.01,1
2,78.3,11.8,19.25,0
40,170.3,87.7,30.24,0
22,168.0,69.5,24.62,0
83,143.6,54.6,26.48,1
71,166.9,54.9,19.71,0
2,83.4,7.0,10.06,1
76,155.5,56.3,23.28,0
8,129.1,21.7,13.02,0
98,141.9,45.1,22.4,1
88,156.3,51.8,21.2,0
9,114.8,16.5,12.52,1
55,153.5,77.8,33.02,1
5,109.8,13.1,10.87,1
20,160.7,46.4,17.97,1
9,125.2,24.7,15.76,0
10,128.0,25.0,15.26,1
6,92.4,11.1,13.0,1
3,83.1,7.2,10.43,1
27,167.4,65.0,23.2,1
53,157.9,74.9,30.04,0
73,146.8,59.0,27.38,1
74,145.8,76.9,36.18,0
59,151.4,62.3,27.18,1
17,160.1,59.2,23.1,0
61,160.5,81.1,31.48,0
87,144.2,48.5,23.32,0
30,165.4,74.7,27.31,0
17,159.0,55.5,21.95,1
1,71.6,4.0,7.8,1
99,136.5,49.8,26.73,1
90,156.4,53.0,21.67,0
47,168.4,77.2,27.22,1
86,159.2,57.4,22.65,0
45,165.3,68.7,25.14,1
89,137.3,58.6,31.09,1
44,182.0,68.9,20.8,0
87,143.6,58.7,28.47,1
83,161.6,68.0,26.04,0
43,157.3,66.3,26.8,1
4,109.8,13.7,11.36,1
67,143.7,64.3,31.14,1
10,119.4,18.3,12.84,1
7,112.7,19.7,15.51,0
2,85.6,13.8,18.83,0
39,154.1,69.9,29.44,1
7,105.0,11.5,10.43,1
95,138.2,46.9,24.56,0
80,159.0,66.6,26.34,0
20,161.3,61.3,23.56,0
38,165.3,69.2,25.33,1
90,150.6,54.7,24.12,0
26,169.6,74.7,25.97,0
40,168.2,56.3,19.9,1
35,157.0,72.2,29.29,1
4,107.7,16.9,14.57,0
99,153.7,59.0,24.97,0
3,87.1,12.9,17.0,0
4,84.5,7.8,10.92,1
34,162.1,66.0,25.12,1
46,158.4,93.6,37.3,0
100,143.2,58.3,28.43,1
100,147.8,48.0,21.97,1
68,164.0,66.8,24.84,0
36,172.5,71.8,24.13,0
29,159.7,61.1,23.96,1
31,158.5,70.3,27.98,1
47,149.6,61.1,27.3,1
95,138.3,47.5,24.83,1
16,150.0,36.6,16.27,1
16,154.0,46.1,19.44,0
43,155.4,68.9,28.53,1
10,118.8,18.9,13.39,1
88,149.2,61.0,27.4,0
90,138.6,59.9,31.18,1
70,152.1,58.4,25.24,1
